"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"5330251661","","","","","2009-11-01 03:49:37 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Wow, you all look awesome! RT @matthickey: 8:36pm At Think Lab for a badass costume photo shoot. I love my friends! http://twitpic.com/nt5og"
"5330067308","","","","","2009-11-01 03:39:01 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","8:36pm Got Halloween out of my system last night. Tonight is ice cream and Infinite Jest. Boo! http://flic.kr/p/7bYyWk"
"5309160324","","","","","2009-10-31 07:01:26 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","McLeod is weird but the people are good. The people have always been good. Hanging out on the back porch for some cool air."
"5306559467","","","","","2009-10-31 03:59:59 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","8:36pm Halloween-eve at McLeod and all the people I met here http://flic.kr/p/7bHw8v"
"5305322447","","","","","2009-10-31 02:56:00 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","Woah, weird. (@ McLeod Residence in Seattle w/ @samantham) http://bit.ly/25ePl7"
"5299626917","","","","","2009-10-30 22:30:36 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Yay, Slog love for McLeod's zombie party tonight: http://j.mp/4clByb"
"5299197684","5298755458","20833838","","","2009-10-30 22:11:18 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@carinnatarvin I'll give you +1 for rallying mind over matter. That ain't easy!"
"5299035349","","","","","2009-10-30 22:03:59 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","McLeod Residence one night only Halloween bash tonight. Come on down anytime after 7pm! #fb"
"5298112122","","13443292","","","2009-10-30 21:22:39 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@senoraj +1 for taking 3rd month pregnancy photos for us. Fun times, can't wait til @kellianne's belly is really showing!"
"5281678131","","2787071","","","2009-10-30 07:04:00 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@steakley +1 for the delicious inaugural dinner at your new place. Omg bourbon whip cream!"
"5281661342","","","","","2009-10-30 07:02:35 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","+1 to @foodista for picking up the happy hour tab and providing great company."
"5278594993","","","","","2009-10-30 03:38:58 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","8:36pm Critical 8:36 mass at the Dicker dinner party http://flic.kr/p/7by6hm"
"5265924285","","","","","2009-10-29 18:45:01 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Powers of 10 in the small direction, pretty cool RT @kottke: The long zoom of cells http://bit.ly/I0mGr"
"5250154282","","","","","2009-10-29 03:39:44 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","8:36pm At that stage of selling the house where you replace broken appliances and like your house more http://flic.kr/p/7bjos5"
"5241049675","","","","","2009-10-28 21:30:36 +0000","<a href=""http://www.brizzly.com"" rel=""nofollow"">Brizzly</a>","First eggnog latte of the season. Uh oh."
"5221412005","","","","","2009-10-28 03:39:57 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","8:36pm Voting http://flic.kr/p/7b55rW"
"5215060235","5214884120","9857922","","","2009-10-27 23:48:40 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@Brethren That's true.  Especially compared to SF, which has bounced back the quickest.  Too bad this is when I chose to sell. :)"
"5213676548","","","","","2009-10-27 22:54:12 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","According to Redfin, Seattle's the only major city where house prices are still going down. The rest have been going up for 3-4 months."
"5213292557","5213227219","26166039","","","2009-10-27 22:39:17 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@MeganWelling It's in storage at the moment... and I think I completely forgot how to play."
"5213247243","","","","","2009-10-27 22:37:30 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","When I did NaNoWriMo in 2001 & 2001, I made a crazy Excel spreadsheet for it. Happy to see people are still using it! http://bit.ly/3ogtky"
"5212588579","","","","","2009-10-27 22:11:30 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Suddenly I feel like starting to play the guitar again."
"5207627013","","","","","2009-10-27 18:43:45 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","McLeod Residence + Bathtub Gin are throwing a Halloween party in the old McLeod space this Fri 7pm. $20 includes booze. Spread the word!"
"5192260282","","","","","2009-10-27 03:37:47 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","8:36pm Totally napping, but dishes need washing http://flic.kr/p/7aJFDP"
"5178061226","5176648156","17069950","","","2009-10-26 17:31:13 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@meredithmo Yes! Here is my 8:36pm explanation: http://j.mp/4ECoJG The best setup is to make a special Flickr email to auto-Twitter."
"5176612764","5159917430","47478936","","","2009-10-26 16:26:16 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@jesuisjuba Anything to help you get on the 8:36pm bandwagon!"
"5176316406","","","","","2009-10-26 16:13:12 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Turns out there's gonna be a McLeod Residence Halloween zombie anniversary party after all, in our old space even. Stay tuned!"
"5173082604","","","","","2009-10-26 13:47:11 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Football destroys football players, their brains in particular. What would America do without it tho? Thought-provoking! http://j.mp/35obo7"
