"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"172073612","","","","","2007-07-27 21:29:16 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","I've just been acupuncturized!"
"170137162","","","","","2007-07-26 20:13:26 +0000","web","Hesse, con't: ""They take the images outside them for reality and never allow the world within to assert itself."""
"170136322","","","","","2007-07-26 20:12:38 +0000","web","""There is no reality except the one contained within us,"" Hesse once said. ""That is why so many people live such an unreal life. They ta ..."
"166446062","","","","","2007-07-24 20:30:45 +0000","web","Tagline for my self-help agency: You have all the answers within yourself, we're just going to tell you what they are."
"161633832","","","","","2007-07-21 22:52:43 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Baby Pomeranian with a haircut is cute!"
"150654522","","","","","2007-07-15 06:51:08 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","I love life (and lamp). Best best ever."
"149261832","","","","","2007-07-14 05:09:36 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Let the month of fun begin!"
"138920952","","","","","2007-07-07 17:32:12 +0000","web","The opening was a success!"
"137690112","","","","","2007-07-06 19:55:47 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","It's a big day for McLeod Residence! Come to the opening 6-10 if you can!"
"135840952","","","","","2007-07-05 16:49:52 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Our next exhibit is almost all set up and looking sooo great!  The opening party is tomorrow!"
"134571172","","","","","2007-07-04 21:30:02 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","This heat is unamerican!"
"131754782","","","","","2007-07-03 04:26:38 +0000","web","Just came up with the title for a self-help book I've decided to begin writing..."
